country,iso_code_3,year,variable,WUI,WUI World,WUI LAC,input1,input2,input3,input4,input5
Ecuador,ECU,2000,Annual Average,0.0796999,0.121372306,0.234701545,,,,,
Ecuador,ECU,2001,Annual Average,0.128729775,0.143885188,0.224252105,,,,,
Ecuador,ECU,2002,Annual Average,0.08415495,0.141118177,0.228493079,,,,,
Ecuador,ECU,2003,Annual Average,0.22845065,0.164099324,0.213140634,,,,,
Ecuador,ECU,2004,Annual Average,0.3967477,0.137963436,0.251508776,,,,,
Ecuador,ECU,2005,Annual Average,0.249377225,0.144061392,0.208843308,,,,,
Ecuador,ECU,2006,Annual Average,0.2317135,0.14031734,0.199182593,,,,,
Ecuador,ECU,2007,Annual Average,0.75997535,0.136123963,0.182837445,,,,,
Ecuador,ECU,2008,Annual Average,0.364506075,0.131968775,0.120888968,,,,,
Ecuador,ECU,2009,Annual Average,0.120890775,0.138500589,0.169262499,,,,,
Ecuador,ECU,2010,Annual Average,0.456481175,0.152337145,0.182435889,,,,,
Ecuador,ECU,2011,Annual Average,0.176123275,0.176647148,0.243975178,,,,,
Ecuador,ECU,2012,Annual Average,0.253272925,0.225909617,0.183695025,,,,,
Ecuador,ECU,2013,Annual Average,0.456536575,0.226703179,0.280524661,,,,,
Ecuador,ECU,2014,Annual Average,0.11963415,0.199616777,0.163373681,,,,,
Ecuador,ECU,2015,Annual Average,0.2765542,0.235984878,0.233332814,,,,,
Ecuador,ECU,2016,Annual Average,0.169899875,0.278571657,0.238962083,,,,,
Ecuador,ECU,2017,Annual Average,0.2136063,0.243450628,0.285571645,,,,,
Ecuador,ECU,2018,Annual Average,0.304841375,0.199243691,0.410956063,,,,,
Ecuador,ECU,2019,Annual Average,0.15814555,0.26686817,0.353607676,,,,,
Ecuador,ECU,2020,Annual Average,0.606556775,0.273021605,0.284161693,,,,,
Ecuador,ECU,2021,Annual Average,0.28393695,0.217772202,0.290546388,,,,,
Ecuador,ECU,2022,Annual Average,0,0.236557435,0.311440173,,,,,
Ecuador,ECU,2023,Annual Average,0.6334274,0.208037042,0.209689291,,,,,
Ecuador,ECU,2024,Annual Average,0.977113325,0.176795038,0.228082571,,,,,
Ecuador,ECU,2025,Annual Average,1.167071,0.312139356,0.45899374,increased,5.005321246,above,46.95904663,higher
Ecuador,ECU,1952,Moving Average,,,,,,,,
Ecuador,ECU,1953,Moving Average,,,,,,,,
Ecuador,ECU,1954,Moving Average,,,,,,,,
Ecuador,ECU,1955,Moving Average,,,,,,,,
Ecuador,ECU,1956,Moving Average,,,,,,,,
Ecuador,ECU,1957,Moving Average,,,,,,,,
Ecuador,ECU,1958,Moving Average,,,,,,,,
Ecuador,ECU,1959,Moving Average,,,,,,,,
Ecuador,ECU,1960,Moving Average,,,,,,,,
Ecuador,ECU,1961,Moving Average,,0.101870829,0.070019082,,,,,
Ecuador,ECU,1962,Moving Average,,0.103085778,0.076795465,,,,,
Ecuador,ECU,1963,Moving Average,0.036051933,0.102439185,0.091583805,,,,,
Ecuador,ECU,1964,Moving Average,0.036051933,0.102741675,0.09087508,,,,,
Ecuador,ECU,1965,Moving Average,0.036051933,0.100522058,0.077208159,,,,,
Ecuador,ECU,1966,Moving Average,0.036051933,0.101968558,0.089572231,,,,,
Ecuador,ECU,1967,Moving Average,0.036051933,0.101045291,0.093747132,,,,,
Ecuador,ECU,1968,Moving Average,0.036051933,0.102590345,0.098376345,,,,,
Ecuador,ECU,1969,Moving Average,0.036051933,0.105700996,0.104137422,,,,,
Ecuador,ECU,1970,Moving Average,0.05537187,0.109438625,0.11052704,,,,,
Ecuador,ECU,1971,Moving Average,0.0886951,0.115667182,0.119826812,,,,,
Ecuador,ECU,1972,Moving Average,0.068679088,0.117100552,0.121663334,,,,,
Ecuador,ECU,1973,Moving Average,0.079263338,0.115468129,0.115189885,,,,,
Ecuador,ECU,1974,Moving Average,0.089658348,0.111786416,0.11061308,,,,,
Ecuador,ECU,1975,Moving Average,0.113743125,0.108683389,0.106903616,,,,,
Ecuador,ECU,1976,Moving Average,0.113743125,0.110823611,0.102868736,,,,,
Ecuador,ECU,1977,Moving Average,0.113743125,0.109286807,0.102321584,,,,,
Ecuador,ECU,1978,Moving Average,0.172925135,0.106173481,0.108657142,,,,,
Ecuador,ECU,1979,Moving Average,0.172925135,0.10534234,0.106028612,,,,,
Ecuador,ECU,1980,Moving Average,0.162766063,0.104970283,0.109615339,,,,,
Ecuador,ECU,1981,Moving Average,0.125663293,0.101671562,0.110679255,,,,,
Ecuador,ECU,1982,Moving Average,0.137116428,0.100608303,0.11419479,,,,,
Ecuador,ECU,1983,Moving Average,0.126532178,0.099360233,0.112356868,,,,,
Ecuador,ECU,1984,Moving Average,0.121604038,0.095781342,0.115030517,,,,,
Ecuador,ECU,1985,Moving Average,0.099189713,0.093580866,0.113801136,,,,,
Ecuador,ECU,1986,Moving Average,0.099189713,0.087074786,0.11154252,,,,,
Ecuador,ECU,1987,Moving Average,0.106700458,0.083562153,0.104740629,,,,,
Ecuador,ECU,1988,Moving Average,0.085564663,0.084308185,0.099736937,,,,,
Ecuador,ECU,1989,Moving Average,0.094738903,0.083410741,0.101668163,,,,,
Ecuador,ECU,1990,Moving Average,0.09019598,0.085497105,0.100223472,,,,,
Ecuador,ECU,1991,Moving Average,0.091979208,0.084818957,0.091208924,,,,,
Ecuador,ECU,1992,Moving Average,0.087001983,0.085595933,0.0894306,,,,,
Ecuador,ECU,1993,Moving Average,0.092919333,0.089247691,0.099271706,,,,,
Ecuador,ECU,1994,Moving Average,0.101580578,0.094494927,0.106888508,,,,,
Ecuador,ECU,1995,Moving Average,0.126239853,0.098740213,0.120580908,,,,,
Ecuador,ECU,1996,Moving Average,0.18987738,0.10316946,0.131746819,,,,,
Ecuador,ECU,1997,Moving Average,0.223661488,0.107394259,0.143951078,,,,,
Ecuador,ECU,1998,Moving Average,0.227673073,0.109999981,0.156600098,,,,,
Ecuador,ECU,1999,Moving Average,0.254249173,0.113688397,0.165846774,,,,,
Ecuador,ECU,2000,Moving Average,0.25760122,0.115126629,0.178763306,,,,,
Ecuador,ECU,2001,Moving Average,0.25643459,0.11989109,0.194379032,,,,,
Ecuador,ECU,2002,Moving Average,0.258374175,0.122237648,0.204194972,,,,,
Ecuador,ECU,2003,Moving Average,0.27530189,0.126523704,0.206743796,,,,,
Ecuador,ECU,2004,Moving Average,0.300848545,0.128734098,0.215680786,,,,,
Ecuador,ECU,2005,Moving Average,0.29945654,0.132860249,0.218607725,,,,,
Ecuador,ECU,2006,Moving Average,0.258990363,0.135454035,0.217933246,,,,,
Ecuador,ECU,2007,Moving Average,0.293693045,0.138489544,0.218574238,,,,,
Ecuador,ECU,2008,Moving Average,0.288085853,0.138016175,0.205760147,,,,,
Ecuador,ECU,2009,Moving Average,0.26442459,0.139941049,0.203311095,,,,,
Ecuador,ECU,2010,Moving Average,0.302102718,0.143037533,0.198084529,,,,,
Ecuador,ECU,2011,Moving Average,0.306842068,0.146313729,0.200056837,,,,,
Ecuador,ECU,2012,Moving Average,0.323753865,0.154792873,0.195577031,,,,,
Ecuador,ECU,2013,Moving Average,0.346562458,0.161053259,0.202315434,,,,,
Ecuador,ECU,2014,Moving Average,0.318851103,0.167218593,0.193501925,,,,,
Ecuador,ECU,2015,Moving Average,0.3215688,0.176410941,0.195950875,,,,,
Ecuador,ECU,2016,Moving Average,0.315387438,0.190236373,0.199928824,,,,,
Ecuador,ECU,2017,Moving Average,0.260750533,0.200969039,0.210202244,,,,,
Ecuador,ECU,2018,Moving Average,0.254784063,0.207696531,0.239208954,,,,,
Ecuador,ECU,2019,Moving Average,0.25850954,0.220533289,0.257643471,,,,,
Ecuador,ECU,2020,Moving Average,0.2735171,0.232601735,0.267816052,,,,,
Ecuador,ECU,2021,Moving Average,0.284298468,0.23671424,0.272473173,,,,,
Ecuador,ECU,2022,Moving Average,0.258971175,0.237779022,0.285247688,,,,,
Ecuador,ECU,2023,Moving Average,0.276660258,0.235912408,0.278164151,,,,,
Ecuador,ECU,2024,Moving Average,0.362408175,0.233630235,0.28463504,,,,,
Ecuador,ECU,2025,Moving Average,0.451459855,0.241245682,0.307201132,increased,5.005321246,above,46.95904663,higher
El Salvador,SLV,1952,Annual Average,,0.094032258,0.02683252,,,,,
El Salvador,SLV,1953,Annual Average,,0.119992027,0.02447165,,,,,
El Salvador,SLV,1954,Annual Average,0,0.132968278,0.112089663,,,,,
El Salvador,SLV,1955,Annual Average,0.7976365,0.135578224,0.228707565,,,,,
El Salvador,SLV,1956,Annual Average,0,0.099280593,0.033562534,,,,,
El Salvador,SLV,1957,Annual Average,0,0.123247919,0.086126338,,,,,
El Salvador,SLV,1958,Annual Average,0,0.118867639,0.062928884,,,,,
El Salvador,SLV,1959,Annual Average,0,0.068547041,0.050648547,,,,,
El Salvador,SLV,1960,Annual Average,0,0.052470631,0.020219676,,,,,
El Salvador,SLV,1961,Annual Average,0,0.073723685,0.054603445,,,,,
El Salvador,SLV,1962,Annual Average,0,0.106181739,0.094596351,,,,,
El Salvador,SLV,1963,Annual Average,0.107944725,0.113526106,0.172355044,,,,,
El Salvador,SLV,1964,Annual Average,0,0.135993169,0.105002415,,,,,
El Salvador,SLV,1965,Annual Average,0,0.113382053,0.092038359,,,,,
El Salvador,SLV,1966,Annual Average,0.265252,0.113745596,0.157203246,,,,,
El Salvador,SLV,1967,Annual Average,0,0.114015255,0.127875353,,,,,
El Salvador,SLV,1968,Annual Average,0.234471275,0.134318179,0.109221016,,,,,
El Salvador,SLV,1969,Annual Average,0,0.099653543,0.108259313,,,,,
El Salvador,SLV,1970,Annual Average,0,0.089846921,0.084115855,,,,,
El Salvador,SLV,1971,Annual Average,0.16425755,0.136009262,0.147601164,,,,,
El Salvador,SLV,1972,Annual Average,0.27948575,0.120515433,0.112961579,,,,,
El Salvador,SLV,1973,Annual Average,0.121418175,0.097201875,0.107620554,,,,,
El Salvador,SLV,1974,Annual Average,0,0.099176045,0.059234361,,,,,
El Salvador,SLV,1975,Annual Average,0,0.082351783,0.054943721,,,,,
El Salvador,SLV,1976,Annual Average,0.205668275,0.135147809,0.116854441,,,,,
El Salvador,SLV,1977,Annual Average,0.3328103,0.098647216,0.122403836,,,,,
El Salvador,SLV,1978,Annual Average,0.091207575,0.103184926,0.172576598,,,,,
El Salvador,SLV,1979,Annual Average,0.13550135,0.091342129,0.081974006,,,,,
El Salvador,SLV,1980,Annual Average,0,0.086126352,0.119983133,,,,,
El Salvador,SLV,1981,Annual Average,0.37198985,0.10302205,0.158240325,,,,,
El Salvador,SLV,1982,Annual Average,0.470587375,0.109882842,0.14811692,,,,,
El Salvador,SLV,1983,Annual Average,0.362156175,0.084721178,0.089241334,,,,,
El Salvador,SLV,1984,Annual Average,0.1812263,0.063387132,0.085970854,,,,,
El Salvador,SLV,1985,Annual Average,0.1267106,0.060347026,0.042649915,,,,,
El Salvador,SLV,1986,Annual Average,0,0.070087014,0.094268276,,,,,
El Salvador,SLV,1987,Annual Average,0,0.063520881,0.054384934,,,,,
El Salvador,SLV,1988,Annual Average,0.0890948,0.110645242,0.122539676,,,,,
El Salvador,SLV,1989,Annual Average,0.0889047,0.082367692,0.101286259,,,,,
El Salvador,SLV,1990,Annual Average,0,0.10698999,0.105536229,,,,,
El Salvador,SLV,1991,Annual Average,0.0676224,0.096240572,0.068094843,,,,,
El Salvador,SLV,1992,Annual Average,0,0.117652603,0.130333683,,,,,
El Salvador,SLV,1993,Annual Average,0.042889,0.121238764,0.187652388,,,,,
El Salvador,SLV,1994,Annual Average,0.198675675,0.115859491,0.162138874,,,,,
El Salvador,SLV,1995,Annual Average,0.170929425,0.10279988,0.179573919,,,,,
El Salvador,SLV,1996,Annual Average,0.176757325,0.114379485,0.205927389,,,,,
El Salvador,SLV,1997,Annual Average,0.217247725,0.105768869,0.17642752,,,,,
El Salvador,SLV,1998,Annual Average,0.227231675,0.136702468,0.249029883,,,,,
El Salvador,SLV,1999,Annual Average,0.130214475,0.119251848,0.193753015,,,,,
El Salvador,SLV,2000,Annual Average,0.235342475,0.121372306,0.234701545,,,,,
El Salvador,SLV,2001,Annual Average,0.152200625,0.143885188,0.224252105,,,,,
El Salvador,SLV,2002,Annual Average,0.14357245,0.141118177,0.228493079,,,,,
El Salvador,SLV,2003,Annual Average,0.399713475,0.164099324,0.213140634,,,,,
El Salvador,SLV,2004,Annual Average,0.606909075,0.137963436,0.251508776,,,,,
El Salvador,SLV,2005,Annual Average,0.13899455,0.144061392,0.208843308,,,,,
El Salvador,SLV,2006,Annual Average,0.0466679,0.14031734,0.199182593,,,,,
El Salvador,SLV,2007,Annual Average,0,0.136123963,0.182837445,,,,,
El Salvador,SLV,2008,Annual Average,0.065677975,0.131968775,0.120888968,,,,,
El Salvador,SLV,2009,Annual Average,0.1293769,0.138500589,0.169262499,,,,,
El Salvador,SLV,2010,Annual Average,0.05884775,0.152337145,0.182435889,,,,,
El Salvador,SLV,2011,Annual Average,0.17327475,0.176647148,0.243975178,,,,,
El Salvador,SLV,2012,Annual Average,0.12858395,0.225909617,0.183695025,,,,,
El Salvador,SLV,2013,Annual Average,0.31944185,0.226703179,0.280524661,,,,,
El Salvador,SLV,2014,Annual Average,0.292310675,0.199616777,0.163373681,,,,,
El Salvador,SLV,2015,Annual Average,0.12526645,0.235984878,0.233332814,,,,,
El Salvador,SLV,2016,Annual Average,0.12889005,0.278571657,0.238962083,,,,,
El Salvador,SLV,2017,Annual Average,0.4386054,0.243450628,0.285571645,,,,,
El Salvador,SLV,2018,Annual Average,0.319590125,0.199243691,0.410956063,,,,,
El Salvador,SLV,2019,Annual Average,0.35462455,0.26686817,0.353607676,,,,,
El Salvador,SLV,2020,Annual Average,0.260158475,0.273021605,0.284161693,,,,,
El Salvador,SLV,2021,Annual Average,0.288246475,0.217772202,0.290546388,,,,,
El Salvador,SLV,2022,Annual Average,0.483190775,0.236557435,0.311440173,,,,,
El Salvador,SLV,2023,Annual Average,0.431469125,0.208037042,0.209689291,,,,,
El Salvador,SLV,2024,Annual Average,0.38490185,0.176795038,0.228082571,,,,,
El Salvador,SLV,2025,Annual Average,0.8781344,0.312139356,0.45899374,increased,2.346887148,above,29.16004565,higher
El Salvador,SLV,1952,Moving Average,,,,,,,,
El Salvador,SLV,1953,Moving Average,,,,,,,,
El Salvador,SLV,1954,Moving Average,,,,,,,,
El Salvador,SLV,1955,Moving Average,,,,,,,,
El Salvador,SLV,1956,Moving Average,,,,,,,,
El Salvador,SLV,1957,Moving Average,,,,,,,,
El Salvador,SLV,1958,Moving Average,,,,,,,,
El Salvador,SLV,1959,Moving Average,,,,,,,,
El Salvador,SLV,1960,Moving Average,,,,,,,,
El Salvador,SLV,1961,Moving Average,,0.101870829,0.070019082,,,,,
El Salvador,SLV,1962,Moving Average,,0.103085778,0.076795465,,,,,
El Salvador,SLV,1963,Moving Average,0.090558123,0.102439185,0.091583805,,,,,
El Salvador,SLV,1964,Moving Average,0.090558123,0.102741675,0.09087508,,,,,
El Salvador,SLV,1965,Moving Average,0.010794473,0.100522058,0.077208159,,,,,
El Salvador,SLV,1966,Moving Average,0.037319673,0.101968558,0.089572231,,,,,
El Salvador,SLV,1967,Moving Average,0.037319673,0.101045291,0.093747132,,,,,
El Salvador,SLV,1968,Moving Average,0.0607668,0.102590345,0.098376345,,,,,
El Salvador,SLV,1969,Moving Average,0.0607668,0.105700996,0.104137422,,,,,
El Salvador,SLV,1970,Moving Average,0.0607668,0.109438625,0.11052704,,,,,
El Salvador,SLV,1971,Moving Average,0.077192555,0.115667182,0.119826812,,,,,
El Salvador,SLV,1972,Moving Average,0.10514113,0.117100552,0.121663334,,,,,
El Salvador,SLV,1973,Moving Average,0.106488475,0.115468129,0.115189885,,,,,
El Salvador,SLV,1974,Moving Average,0.106488475,0.111786416,0.11061308,,,,,
El Salvador,SLV,1975,Moving Average,0.106488475,0.108683389,0.106903616,,,,,
El Salvador,SLV,1976,Moving Average,0.100530103,0.110823611,0.102868736,,,,,
El Salvador,SLV,1977,Moving Average,0.133811133,0.109286807,0.102321584,,,,,
El Salvador,SLV,1978,Moving Average,0.119484763,0.106173481,0.108657142,,,,,
El Salvador,SLV,1979,Moving Average,0.133034898,0.10534234,0.106028612,,,,,
El Salvador,SLV,1980,Moving Average,0.133034898,0.104970283,0.109615339,,,,,
El Salvador,SLV,1981,Moving Average,0.153808128,0.101671562,0.110679255,,,,,
El Salvador,SLV,1982,Moving Average,0.17291829,0.100608303,0.11419479,,,,,
El Salvador,SLV,1983,Moving Average,0.19699209,0.099360233,0.112356868,,,,,
El Salvador,SLV,1984,Moving Average,0.21511472,0.095781342,0.115030517,,,,,
El Salvador,SLV,1985,Moving Average,0.22778578,0.093580866,0.113801136,,,,,
El Salvador,SLV,1986,Moving Average,0.207218953,0.087074786,0.11154252,,,,,
El Salvador,SLV,1987,Moving Average,0.173937923,0.083562153,0.104740629,,,,,
El Salvador,SLV,1988,Moving Average,0.173726645,0.084308185,0.099736937,,,,,
El Salvador,SLV,1989,Moving Average,0.16906698,0.083410741,0.101668163,,,,,
El Salvador,SLV,1990,Moving Average,0.16906698,0.085497105,0.100223472,,,,,
El Salvador,SLV,1991,Moving Average,0.138630235,0.084818957,0.091208924,,,,,
El Salvador,SLV,1992,Moving Average,0.091571498,0.085595933,0.0894306,,,,,
El Salvador,SLV,1993,Moving Average,0.05964478,0.089247691,0.099271706,,,,,
El Salvador,SLV,1994,Moving Average,0.061389718,0.094494927,0.106888508,,,,,
El Salvador,SLV,1995,Moving Average,0.0658116,0.098740213,0.120580908,,,,,
El Salvador,SLV,1996,Moving Average,0.083487333,0.10316946,0.131746819,,,,,
El Salvador,SLV,1997,Moving Average,0.105212105,0.107394259,0.143951078,,,,,
El Salvador,SLV,1998,Moving Average,0.119025793,0.109999981,0.156600098,,,,,
El Salvador,SLV,1999,Moving Average,0.12315677,0.113688397,0.165846774,,,,,
El Salvador,SLV,2000,Moving Average,0.146691018,0.115126629,0.178763306,,,,,
El Salvador,SLV,2001,Moving Average,0.15514884,0.11989109,0.194379032,,,,,
El Salvador,SLV,2002,Moving Average,0.169506085,0.122237648,0.204194972,,,,,
El Salvador,SLV,2003,Moving Average,0.205188533,0.126523704,0.206743796,,,,,
El Salvador,SLV,2004,Moving Average,0.246011873,0.128734098,0.215680786,,,,,
El Salvador,SLV,2005,Moving Average,0.242818385,0.132860249,0.218607725,,,,,
El Salvador,SLV,2006,Moving Average,0.229809443,0.135454035,0.217933246,,,,,
El Salvador,SLV,2007,Moving Average,0.20808467,0.138489544,0.218574238,,,,,
El Salvador,SLV,2008,Moving Average,0.1919293,0.138016175,0.205760147,,,,,
El Salvador,SLV,2009,Moving Average,0.191845543,0.139941049,0.203311095,,,,,
El Salvador,SLV,2010,Moving Average,0.17419607,0.143037533,0.198084529,,,,,
El Salvador,SLV,2011,Moving Average,0.176303483,0.146313729,0.200056837,,,,,
El Salvador,SLV,2012,Moving Average,0.174804633,0.154792873,0.195577031,,,,,
El Salvador,SLV,2013,Moving Average,0.16677747,0.161053259,0.202315434,,,,,
El Salvador,SLV,2014,Moving Average,0.13531763,0.167218593,0.193501925,,,,,
El Salvador,SLV,2015,Moving Average,0.13394482,0.176410941,0.195950875,,,,,
El Salvador,SLV,2016,Moving Average,0.142167035,0.190236373,0.199928824,,,,,
El Salvador,SLV,2017,Moving Average,0.186027575,0.200969039,0.210202244,,,,,
El Salvador,SLV,2018,Moving Average,0.21141879,0.207696531,0.239208954,,,,,
El Salvador,SLV,2019,Moving Average,0.233943555,0.220533289,0.257643471,,,,,
El Salvador,SLV,2020,Moving Average,0.254074628,0.232601735,0.267816052,,,,,
El Salvador,SLV,2021,Moving Average,0.2655718,0.23671424,0.272473173,,,,,
El Salvador,SLV,2022,Moving Average,0.301032483,0.237779022,0.285247688,,,,,
El Salvador,SLV,2023,Moving Average,0.31223521,0.235912408,0.278164151,,,,,
El Salvador,SLV,2024,Moving Average,0.321494328,0.233630235,0.28463504,,,,,
El Salvador,SLV,2025,Moving Average,0.396781123,0.241245682,0.307201132,increased,2.346887148,above,29.16004565,higher
Guatemala,GTM,1952,Annual Average,,0.094032258,0.02683252,,,,,
Guatemala,GTM,1953,Annual Average,,0.119992027,0.02447165,,,,,
Guatemala,GTM,1954,Annual Average,0.35342,0.132968278,0.112089663,,,,,
Guatemala,GTM,1955,Annual Average,0.307503,0.135578224,0.228707565,,,,,
Guatemala,GTM,1956,Annual Average,0,0.099280593,0.033562534,,,,,
Guatemala,GTM,1957,Annual Average,0.2085071,0.123247919,0.086126338,,,,,
Guatemala,GTM,1958,Annual Average,0.174581,0.118867639,0.062928884,,,,,
Guatemala,GTM,1959,Annual Average,0,0.068547041,0.050648547,,,,,
Guatemala,GTM,1960,Annual Average,0,0.052470631,0.020219676,,,,,
Guatemala,GTM,1961,Annual Average,0,0.073723685,0.054603445,,,,,
Guatemala,GTM,1962,Annual Average,0.272592475,0.106181739,0.094596351,,,,,
Guatemala,GTM,1963,Annual Average,0.424787125,0.113526106,0.172355044,,,,,
Guatemala,GTM,1964,Annual Average,0,0.135993169,0.105002415,,,,,
Guatemala,GTM,1965,Annual Average,0,0.113382053,0.092038359,,,,,
Guatemala,GTM,1966,Annual Average,0.749017825,0.113745596,0.157203246,,,,,
Guatemala,GTM,1967,Annual Average,0,0.114015255,0.127875353,,,,,
Guatemala,GTM,1968,Annual Average,0.313215525,0.134318179,0.109221016,,,,,
Guatemala,GTM,1969,Annual Average,0.2354049,0.099653543,0.108259313,,,,,
Guatemala,GTM,1970,Annual Average,0,0.089846921,0.084115855,,,,,
Guatemala,GTM,1971,Annual Average,0,0.136009262,0.147601164,,,,,
Guatemala,GTM,1972,Annual Average,0,0.120515433,0.112961579,,,,,
Guatemala,GTM,1973,Annual Average,0,0.097201875,0.107620554,,,,,
